index	sample_int24
70238	-2653
70239	-2388
70240	-2398
70241	-2084
70242	-1317
70243	-1289
70244	-2126
70245	-1170
70246	-1881
70247	-1298
70248	-1786
70249	-243
70250	-1848
70251	-561
70252	-1995
70253	-964
70254	-2002
70255	-741
70256	-1596
70257	-1088
70258	-764
70259	-455
70260	-687
70261	1
70262	817
70263	557
70264	1059
70265	1029
70266	-201
70267	649
70268	894
70269	367
70270	472
70271	1473
70272	-69
70273	2346
70274	411
70275	2209
70276	1786
70277	1639
70278	581
70279	1373
70280	536
70281	2086
70282	488
70283	577
70284	1075
70285	1566
70286	-28
70287	1030
70288	11
70289	1221
70290	104
70291	1030
70292	710
70293	330
70294	179
70295	1081
70296	1030
70297	1485
70298	345
70299	818
70300	899
70301	250
70302	-163
70303	477
70304	653
70305	-78
70306	712
70307	286
70308	126
70309	-87
70310	560
70311	198
70312	-179
70313	-656
70314	-266
70315	-422
70316	75
70317	-1190
70318	162
70319	-1220
70320	133
70321	-387
70322	-397
70323	603
70324	103
70325	-527
70326	664
70327	-629
70328	942
70329	-1026
70330	-402
70331	-1259
70332	303
70333	-1336
70334	-33
70335	-1155
70336	222
70337	-1022
70338	692
70339	-1171
70340	247
70341	-1807
70342	-671
70343	-1511
70344	-595
70345	-1047
70346	-42
70347	358
70348	58
70349	763
70350	1276
70351	581
70352	2118
70353	1192
70354	925
70355	1023
70356	864
70357	497
70358	179
70359	-279
70360	72
70361	325
70362	-353
70363	-974
70364	58
70365	88
70366	-201
70367	638
70368	-313
70369	-1070
70370	-468
70371	44
70372	-574
70373	1125
70374	-330
70375	225
70376	106
70377	730
70378	-363
70379	225
70380	-141
70381	-822
70382	-618
70383	-834
70384	-1206
70385	431
70386	-673
70387	-66
70388	496
70389	294
70390	-83
70391	1040
70392	-641
70393	372
70394	420
70395	151
70396	-1234
70397	-784
70398	-630
70399	-1178
70400	-880
70401	-663
70402	-1372
70403	-5116
70404	-1886
70405	-1859
70406	-751
70407	-2979
70408	-1762
70409	-2399
70410	-1934
70411	-2126
70412	-1039
70413	-3453
70414	-881
70415	-2330
70416	-1040
70417	-3119
70418	-1881
70419	-3179
70420	-1107
70421	-2604
70422	-1437
70423	-2881
70424	-1269
70425	-2291
70426	-1593
70427	-1187
70428	-865
70429	-959
70430	-216
70431	-2053
70432	-1516
70433	-1273
70434	-1650
70435	-1487
70436	-1117
70437	-2755
70438	-443
70439	-1730
70440	-990
70441	-724
70442	-1499
70443	-661
70444	-1012
70445	-1128
70446	-1153
70447	-281
70448	-998
70449	-338
70450	-788
70451	-387
70452	-155
70453	18
70454	-662
70455	206
70456	-1178
70457	-319
70458	963
70459	33
70460	135
70461	1010
70462	-596
70463	-130
70464	-617
70465	178
70466	1152
70467	971
70468	429
70469	1700
70470	103
70471	1212
70472	-362
70473	-1889
70474	-2447
70475	-742
70476	263
70477	730
70478	-195
70479	1362
70480	1321
70481	2661
70482	1701
70483	2117
70484	1461
70485	1093
70486	1124
70487	1598
70488	2473
70489	2089
70490	2084
70491	1441
70492	1671
70493	1400
70494	2806
70495	1904
70496	1774
70497	1264
70498	1982
70499	838
70500	1775
70501	512
70502	584
70503	1064
70504	421
70505	951
70506	803
70507	579
70508	2199
70509	1263
70510	1931
70511	860
70512	2716
70513	2286
70514	2588
70515	2174
70516	2892
70517	2042
70518	2257
70519	1977
70520	2039
70521	2379
70522	3502
70523	1509
70524	3644
70525	2684
70526	3497
70527	2642
70528	2301
70529	2963
70530	3019
70531	3479
70532	2895
70533	3373
70534	3498
70535	2357
70536	2935
70537	2913
70538	2307
70539	2829
70540	2728
70541	2991
70542	2451
70543	3510
70544	3947
70545	3553
70546	3533
70547	3698
70548	3362
70549	4386
70550	3005
70551	3590
70552	3632
70553	5351
70554	4285
70555	5582
70556	3693
70557	5069
70558	3778
70559	4981
70560	4074
70561	5120
70562	2904
70563	5006
70564	3342
70565	4921
70566	3388
70567	3409
70568	3923
70569	4378
70570	3674
70571	4834
70572	4463
70573	4458
70574	5357
70575	4702
70576	5044
70577	6165
70578	3966
70579	4477
70580	4329
70581	5202
70582	5177
70583	5832
70584	5744
70585	6757
70586	5069
70587	5384
70588	5693
70589	5263
70590	5316
70591	5489
70592	4981
70593	4099
70594	5030
70595	3463
70596	4455
70597	3987
70598	3680
70599	3902
70600	3839
70601	4280
70602	5439
70603	4423
70604	4356
70605	4063
70606	4431
70607	3581
70608	4351
70609	3795
70610	4520
70611	3553
70612	5688
70613	3660
70614	5077
70615	4097
70616	5077
70617	3738
70618	5191
70619	2838
70620	5775
70621	3065
70622	4592
70623	3542
70624	4953
70625	2821
70626	3860
70627	2556
70628	4075
70629	2601
70630	4115
70631	2719
70632	4209
70633	2261
70634	3279
70635	2828
70636	3297
70637	2387
70638	4034
70639	2466
70640	2730
70641	2728
70642	2322
70643	2683
70644	2690
70645	2540
70646	2341
70647	2828
70648	2547
70649	2841
70650	2130
70651	3332
70652	1667
70653	2288
70654	718
70655	2155
70656	666
70657	2231
70658	1894
70659	3269
70660	1452
70661	2136
70662	1467
70663	2495
70664	1080
70665	2296
70666	483
70667	1800
70668	1190
70669	1469
70670	207
70671	1997
70672	-921
70673	823
70674	-413
70675	821
70676	403
70677	1210
70678	713
70679	849
70680	-382
70681	556
70682	806
70683	42
70684	1049
70685	236
70686	372
70687	7
70688	1
70689	-189
70690	1664
70691	106
70692	585
70693	1153
70694	455
70695	-274
70696	-327
70697	-291
70698	-654
70699	-1569
70700	-1460
70701	-1479
70702	-1034
70703	-1722
70704	-790
70705	-1409
70706	-419
70707	-2127
70708	-1311
70709	-1329
70710	-1993
70711	-2556
70712	-2147
70713	-2552
70714	-2135
70715	-2714
70716	-2007
70717	-3075
70718	-3005
70719	-2635
70720	-1943
70721	-2596
70722	-2472
70723	-1854
70724	-1377
70725	-1783
70726	-2493
70727	-2287
70728	-3127
70729	-2214
70730	-2376
70731	-2272
70732	-3834
70733	-3942
70734	-5805
70735	-6019
70736	-5399
70737	-5330
70738	-6802
70739	-6264
70740	-6459
70741	-7949
70742	-6470
70743	-6130
70744	-5610
70745	-5150
70746	-4903
70747	-5849
70748	-5040
70749	-5612
70750	-4530
70751	-5586
70752	-5479
70753	-5504
70754	-4445
70755	-6341
70756	-6167
70757	-6528
70758	-6948
70759	-6730
70760	-5408
70761	-6617
70762	-5920
70763	-6583
70764	-5923
70765	-5564
70766	-4819
70767	-6117
70768	-4764
70769	-4395
70770	-4930
70771	-5869
70772	-4169
70773	-4501
70774	-3856
70775	-3363
70776	-4688
70777	-5005
70778	-2990
70779	-3735
70780	-3481
70781	-5413
70782	-4467
70783	-5625
70784	-4370
70785	-4050
70786	-4227
70787	-3790
70788	-4868
70789	-4777
70790	-5205
70791	-5088
70792	-4450
70793	-4368
70794	-4048
70795	-4267
70796	-4197
70797	-3327
70798	-3605
70799	-3070
70800	-3596
70801	-3263
70802	-3600
70803	-2652
70804	-3925
70805	-1983
70806	-3327
70807	-2160
70808	-2928
70809	-2238
70810	-3046
70811	-810
70812	-677
70813	-944
70814	-1136
70815	124
70816	-780
70817	-193
70818	-1654
70819	-197
70820	-868
70821	-256
70822	-308
70823	-52
70824	-817
70825	-77
70826	921
70827	804
70828	-49
70829	1071
70830	230
70831	1762
70832	454
70833	2843
70834	2043
70835	1472
70836	1858
70837	2470
70838	3826
70839	4154
70840	4391
70841	5043
70842	4384
70843	5760
70844	5874
70845	6274
70846	6292
70847	6473
70848	6239
70849	7151
70850	6525
70851	5993
70852	7558
70853	7190
70854	7784
70855	8273
70856	8762
70857	8081
70858	9030
70859	9026
70860	8327
70861	8579
70862	8962
70863	8546
70864	9622
70865	9252
70866	8562
70867	9450
70868	10024
70869	10327
70870	10749
70871	9599
70872	11436
70873	10328
70874	11238
70875	10872
70876	10972
70877	10897
70878	11725
70879	10088
70880	12084
70881	11095
70882	12293
70883	11425
70884	12718
70885	10611
70886	12127
70887	9624
70888	8124
70889	11045
70890	12722
70891	10979
70892	11590
70893	11239
70894	13025
70895	10533
70896	12806
70897	10642
70898	12472
70899	12070
70900	12387
70901	11648
70902	13447
70903	11591
70904	12047
70905	11486
70906	12548
70907	11507
70908	11834
70909	11798
70910	11183
70911	10910
70912	11621
70913	11378
70914	10645
70915	11929
70916	10870
70917	10128
70918	10024
70919	9077
70920	10422
70921	9709
70922	9171
70923	8916
70924	9309
70925	9329
70926	9895
70927	8897
70928	9059
70929	9070
70930	7177
70931	8474
70932	8222
70933	7497
70934	7617
70935	8151
70936	6072
70937	8205
70938	5428
70939	7008
70940	6519
70941	6924
70942	5278
70943	8250
70944	5915
70945	7610
70946	5934
70947	6445
70948	2724
70949	3084
70950	2273
70951	6180
70952	3502
70953	4861
70954	3246
70955	3631
70956	4242
70957	3612
70958	2776
70959	3742
70960	2478
70961	2782
70962	1845
70963	1967
70964	-463
70965	1173
70966	619
70967	2088
70968	-68
70969	932
70970	-1518
70971	792
70972	-401
70973	-1537
70974	-1211
70975	-1233
70976	-2010
70977	-2942
70978	-2392
70979	-3333
70980	-2792
70981	-4169
70982	-3741
70983	-3751
70984	-3784
70985	-5374
70986	-4067
70987	-4780
70988	-4297
70989	-5996
70990	-5740
70991	-5298
70992	-5820
70993	-7530
70994	-6080
70995	-8216
70996	-6765
70997	-7155
70998	-7542
70999	-8234
71000	-7224
71001	-9120
71002	-8142
71003	-9514
71004	-9068
71005	-9151
71006	-8832
71007	-10924
71008	-8846
71009	-11413
71010	-10723
71011	-11241
71012	-11675
71013	-12786
71014	-12043
71015	-13743
71016	-11609
71017	-13499
71018	-12555
71019	-13936
71020	-14176
71021	-15913
71022	-14236
71023	-16030
71024	-14943
71025	-16610
71026	-16338
71027	-16064
71028	-16503
71029	-16574
71030	-17293
71031	-17734
71032	-18428
71033	-18204
71034	-18681
71035	-19399
71036	-18561
71037	-19845
71038	-19789
71039	-18617
71040	-20791
71041	-19287
71042	-21253
71043	-21126
71044	-21737
71045	-20914
71046	-22790
71047	-21069
71048	-23896
71049	-23034
71050	-23334
71051	-23582
71052	-23732
71053	-22890
71054	-24889
71055	-23223
71056	-25432
71057	-25125
71058	-26227
71059	-23822
71060	-26691
71061	-24736
71062	-26933
71063	-24944
71064	-25974
71065	-24815
71066	-26046
71067	-23856
71068	-27121
71069	-25125
71070	-26399
71071	-23991
71072	-25410
71073	-23761
71074	-24580
71075	-22730
71076	-24512
71077	-23027
71078	-23869
71079	-21480
71080	-23288
71081	-20712
71082	-21890
71083	-22090
71084	-21229
71085	-20526
71086	-19300
71087	-20205
71088	-18409
71089	-18506
71090	-18826
71091	-17241
71092	-17467
71093	-17528
71094	-15028
71095	-15086
71096	-14050
71097	-14416
71098	-13514
71099	-13172
71100	-11368
71101	-11353
71102	-10189
71103	-9036
71104	-7751
71105	-8199
71106	-6501
71107	-6636
71108	-4557
71109	-3014
71110	-3276
71111	-2931
71112	-685
71113	-1252
71114	542
71115	921
71116	2037
71117	2928
71118	3544
71119	4428
71120	5573
71121	5971
71122	7672
71123	7409
71124	9652
71125	8826
71126	11109
71127	10549
71128	11968
71129	11524
71130	13239
71131	13042
71132	15635
71133	14900
71134	16986
71135	16553
71136	17709
71137	17831
71138	18825
71139	18801
71140	19699
71141	19282
71142	21637
71143	20666
71144	21947
71145	22397
71146	23049
71147	22038
71148	22838
71149	24281
71150	24120
71151	23817
71152	23841
71153	24874
71154	24884
71155	24752
71156	25121
71157	26709
71158	25764
71159	25976
71160	26028
71161	26885
71162	26298
71163	26939
71164	26197
71165	25858
71166	26194
71167	26719
71168	26858
71169	26924
71170	26330
71171	26757
71172	25874
71173	27606
71174	25955
71175	26471
71176	25832
71177	25967
71178	25121
71179	24803
71180	24632
71181	24068
71182	23840
71183	23192
71184	24423
71185	24055
71186	22505
71187	22560
71188	22772
71189	22254
71190	20786
71191	21287
71192	20294
71193	19602
71194	19770
71195	19022
71196	19336
71197	18456
71198	19364
71199	19019
71200	18402
71201	17887
71202	18845
71203	16639
71204	16930
71205	16964
71206	15830
71207	16005
71208	14904
71209	14966
71210	14698
71211	14191
71212	14281
71213	13813
71214	13239
71215	12688
71216	11952
71217	10800
71218	12515
71219	10560
71220	10190
71221	10785
71222	10686
71223	11146
71224	11455
71225	9922
71226	9885
71227	10318
71228	9036
71229	9388
71230	8656
71231	8133
71232	8105
71233	7802
71234	7439
71235	7676
71236	7976
71237	8208
71238	7783
71239	7777
71240	7573
71241	7233
71242	7319
71243	6275
71244	6862
71245	6088
71246	5903
71247	5831
71248	5664
71249	3161
71250	2916
71251	1617
71252	1239
71253	1851
71254	1494
71255	2017
71256	650
71257	1476
71258	317
71259	3186
71260	2555
71261	1844
71262	1935
71263	1848
71264	1785
71265	455
71266	1011
71267	995
71268	711
71269	1783
71270	582
71271	906
71272	-458
71273	-1312
71274	-1154
71275	-1085
71276	-1145
71277	-385
71278	-1892
71279	-927
71280	-867
71281	-3004
71282	-2771
71283	-2720
71284	-2173
71285	-2502
71286	-2981
71287	-2920
71288	-2452
71289	-4236
71290	-2851
71291	-4422
71292	-3248
71293	-3935
71294	-4192
71295	-5543
71296	-3939
71297	-6731
71298	-4789
71299	-6048
71300	-5993
71301	-5196
71302	-5685
71303	-6460
71304	-5301
71305	-7023
71306	-5507
71307	-6190
71308	-5613
71309	-6465
71310	-5273
71311	-6841
71312	-6098
71313	-7150
71314	-6062
71315	-6563
71316	-6213
71317	-6994
71318	-5965
71319	-7528
71320	-7426
71321	-7637
71322	-8267
71323	-7724
71324	-8735
71325	-9635
71326	-8517
71327	-9734
71328	-8222
71329	-7863
71330	-7238
71331	-6710
71332	-5849
71333	-6641
71334	-5731
71335	-5856
71336	-7202
71337	-5695
71338	-6240
71339	-6969
71340	-6319
71341	-5968
71342	-5764
71343	-6521
71344	-6365
71345	-6548
71346	-6377
71347	-5568
71348	-6054
71349	-6219
71350	-6952
71351	-6383
71352	-6684
71353	-6269
71354	-6797
71355	-6177
71356	-7789
71357	-6385
71358	-7920
71359	-7572
71360	-8298
71361	-8631
71362	-9252
71363	-8840
71364	-9746
71365	-9425
71366	-9368
71367	-9192
71368	-10559
71369	-9368
71370	-10164
71371	-9165
71372	-9820
71373	-8896
71374	-11126
71375	-10512
71376	-10278
71377	-9877
71378	-10027
71379	-10695
71380	-11264
71381	-10836
71382	-11202
71383	-9812
71384	-12167
71385	-10464
71386	-12417
71387	-11580
71388	-12875
71389	-12892
71390	-13578
71391	-14104
71392	-15186
71393	-14650
71394	-15320
71395	-15260
71396	-15622
71397	-16513
71398	-15981
71399	-16841
71400	-17965
71401	-17059
71402	-17556
71403	-19205
71404	-19085
71405	-18491
71406	-19109
71407	-19182
71408	-19090
71409	-20539
71410	-18778
71411	-20419
71412	-18337
71413	-20340
71414	-18845
71415	-20066
71416	-18726
71417	-21628
71418	-22607
71419	-19308
71420	-18527
71421	-18764
71422	-18126
71423	-18980
71424	-16997
71425	-18182
71426	-17023
71427	-18721
71428	-18123
71429	-17796
71430	-17808
71431	-18489
71432	-18008
71433	-17739
71434	-16229
71435	-16899
71436	-15670
71437	-16420
71438	-14949
71439	-13986
71440	-12708
71441	-12111
71442	-10325
71443	-10571
71444	-9604
71445	-10039
71446	-7740
71447	-8607
71448	-6403
71449	-7878
71450	-6148
71451	-6216
71452	-4902
71453	-3368
71454	-2864
71455	-2033
71456	-1450
71457	-1560
71458	12
71459	983
71460	1577
71461	3524
71462	3941
71463	5641
71464	6005
71465	6696
71466	7013
71467	8462
71468	8497
71469	10183
71470	10141
71471	10880
71472	10832
71473	12766
71474	11625
71475	13546
71476	13435
71477	14930
71478	14454
71479	16268
71480	14300
71481	17438
71482	16112
71483	17758
71484	15590
71485	16680
71486	17411
71487	21327
71488	18912
71489	21647
71490	20165
71491	22746
71492	21108
71493	22724
71494	22265
71495	23675
71496	22926
71497	25726
71498	24101
71499	24584
71500	23776
71501	24407
71502	24057
71503	25351
71504	23886
71505	25460
71506	24512
71507	24658
71508	24876
71509	24864
71510	23961
71511	24302
71512	23355
71513	23733
71514	23569
71515	22913
71516	22869
71517	21996
71518	21233
71519	19928
71520	20034
71521	19024
71522	19337
71523	18376
71524	17847
71525	17569
71526	18253
71527	17363
71528	16478
71529	16051
71530	17345
71531	14717
71532	16322
71533	13531
71534	15111
71535	13065
71536	14487
71537	12970
71538	13557
71539	10620
71540	11496
71541	10523
71542	11385
71543	9594
71544	10654
71545	8276
71546	8279
71547	8673
71548	7541
71549	6832
71550	7486
71551	4664
71552	6216
71553	5236
71554	5058
71555	4599
71556	3313
71557	4026
71558	2980
71559	2908
71560	2230
71561	2346
71562	2269
71563	1092
71564	1500
71565	141
71566	948
71567	-589
71568	703
71569	-185
71570	904
71571	-647
71572	727
71573	-1296
71574	228
71575	-108
71576	1330
71577	-417
71578	-600
71579	-1123
71580	-348
71581	-983
71582	-1074
71583	-327
71584	-542
71585	-597
71586	-1197
71587	-218
71588	-156
71589	-535
71590	46
71591	182
71592	515
71593	12
71594	261
71595	363
71596	323
71597	1410
71598	554
71599	1131
71600	478
71601	2205
71602	1426
71603	2274
71604	1716
71605	2511
71606	2171
71607	1933
71608	1857
71609	2036
71610	1588
71611	2515
71612	1291
71613	2341
71614	2162
71615	1942
71616	2579
71617	2644
71618	1384
71619	3034
71620	1779
71621	3300
71622	3661
71623	2920
71624	3663
71625	3830
71626	3008
71627	4352
71628	4486
71629	4057
71630	4151
71631	5944
71632	4981
71633	6089
71634	5135
71635	6023
71636	5245
71637	4682
71638	5218
71639	5277
71640	4160
71641	4116
71642	3054
71643	3593
71644	2813
71645	2707
71646	1921
71647	1571
71648	1366
71649	1430
71650	839
71651	1453
71652	108
71653	921
71654	-1481
71655	-100
71656	-1362
71657	-252
71658	-2052
71659	-919
71660	-2443
71661	-1688
71662	-3457
71663	-2477
71664	-3952
71665	-2379
71666	-4996
71667	-3285
71668	-4424
71669	-4660
71670	-5033
71671	-4260
71672	-6161
71673	-5975
71674	-7073
71675	-5532
71676	-7059
71677	-6511
71678	-7136
71679	-7166
71680	-7904
71681	-8566
71682	-8311
71683	-8858
71684	-9199
71685	-9805
71686	-9815
71687	-11270
71688	-9769
71689	-11384
71690	-10890
71691	-11819
71692	-10999
71693	-11130
71694	-11402
71695	-12599
71696	-13108
71697	-14262
71698	-13792
71699	-14279
71700	-12821
71701	-14987
71702	-14251
71703	-14879
71704	-15085
71705	-15796
71706	-14220
71707	-16377
71708	-15364
71709	-17730
71710	-16009
71711	-18051
71712	-15956
71713	-18148
71714	-15807
71715	-19250
71716	-17427
71717	-19635
71718	-16646
71719	-19986
71720	-18003
71721	-19905
71722	-18415
71723	-21123
71724	-18984
71725	-22151
71726	-19564
71727	-22920
71728	-22170
71729	-23797
71730	-22422
71731	-24083
71732	-23634
71733	-24511
71734	-23906
71735	-24313
71736	-24381
71737	-25475
71738	-25280
71739	-26212
71740	-26692
71741	-26781
71742	-26981
71743	-27236
71744	-25690
71745	-26381
71746	-25928
71747	-25482
71748	-25869
71749	-24878
71750	-25792
71751	-24518
71752	-25014
71753	-26278
71754	-27453
71755	-26076
71756	-27168
71757	-26132
71758	-27025
71759	-26340
71760	-26722
71761	-26230
71762	-27310
71763	-24795
71764	-24724
71765	-23997
71766	-24173
71767	-21944
71768	-22920
71769	-21715
71770	-22468
71771	-20540
71772	-21297
71773	-19491
71774	-19935
71775	-18823
71776	-17940
71777	-17478
71778	-16534
71779	-15303
71780	-14526
71781	-13072
71782	-12370
71783	-11115
71784	-10427
71785	-9282
71786	-7561
71787	-6403
71788	-7045
71789	-4249
71790	-4674
71791	-2739
71792	-2245
71793	-218
71794	-606
71795	1903
71796	2402
71797	5180
71798	4787
71799	6075
71800	6789
71801	8430
71802	9661
71803	10316
71804	10017
71805	11475
71806	11739
71807	12446
71808	12875
71809	13897
71810	13838
71811	15119
71812	15583
71813	16157
71814	17257
71815	17456
71816	19068
71817	19456
71818	19454
71819	18655
71820	20529
71821	19548
71822	20721
71823	20388
71824	21685
71825	22758
71826	22726
71827	22922
71828	22729
71829	23008
71830	23401
71831	23913
71832	23779
71833	23463
71834	24028
71835	24519
71836	24381
71837	25029
71838	24778
71839	24013
71840	24269
71841	23892
71842	24229
71843	23541
71844	23929
71845	23204
71846	23813
71847	21981
71848	22730
71849	21545
71850	21794
71851	20458
71852	20625
71853	19833
71854	20040
71855	19102
71856	19469
71857	17970
71858	18684
71859	17456
71860	16962
71861	16216
71862	16132
71863	14938
71864	14550
71865	14635
71866	13992
71867	13845
71868	12696
71869	12120
71870	12190
71871	11479
71872	10974
71873	10303
71874	10373
71875	10505
71876	9359
71877	9477
71878	8600
71879	8362
71880	8398
71881	7716
71882	6934
71883	6559
71884	6240
71885	6757
71886	5462
71887	4980
71888	4608
71889	4292
71890	3253
71891	2065
71892	2989
71893	2197
71894	3116
71895	2942
71896	2683
71897	2612
71898	2807
71899	1887
71900	1337
71901	2576
71902	309
71903	1416
71904	1223
71905	1298
71906	714
71907	1900
71908	1872
71909	2034
71910	1660
71911	1125
71912	1748
71913	1193
71914	2036
71915	2716
71916	2066
71917	2092
71918	1205
71919	1874
71920	1148
71921	1235
71922	2325
71923	838
71924	2194
71925	2384
71926	2315
71927	2193
71928	3165
71929	2373
71930	1893
